latitude,longitude,wnvpresent,week,month_5,month_6,month_7,month_8,month_9,month_10,species_culex pipiens,species_culex pipiens/restuans,species_culex restuans,species_others,tmax,tmin,tavg,dewpoint,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,relativehumidity
41.868077,-87.666901,0,31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,82.0,65.0,74.0,57.5,0.005,29.35,30.035,2.1,20.5,5.050000000000001,56.35441816855976
41.868077,-87.666901,0,31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,82.0,65.0,74.0,57.5,0.005,29.35,30.035,2.1,20.5,5.050000000000001,56.35441816855976
41.825902,-87.667827,0,31,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,82.0,65.0,74.0,57.5,0.005,29.35,30.035,2.1,20.5,5.050000000000001,56.35441816855976
41.686398,-87.531635,0,31,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,84.0,70.5,77.5,60.5,0.005,29.32,29.994999999999997,6.1,24.0,6.8,55.82267655538632
41.686398,-87.531635,0,31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,84.0,70.5,77.5,60.5,0.005,29.32,29.994999999999997,6.1,24.0,6.8,55.82267655538632
41.773215,-87.60088,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.773215,-87.60088,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.89923,-87.716788,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.869107,-87.696293,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.721474,-87.648064,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.721474,-87.648064,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.903002,-87.688267,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.903002,-87.688267,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.903002,-87.688267,1,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.867108,-87.654224,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.867108,-87.654224,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.862292,-87.64886,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.862292,-87.64886,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.869216,-87.627561,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.869216,-87.627561,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.896282,-87.655232,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.896282,-87.655232,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
42.010412,-87.66214,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.906638,-87.701431,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.906638,-87.701431,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.907645,-87.760886,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.907645,-87.760886,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.9216,-87.666455,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.9216,-87.666455,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.911824,-87.726737,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.911824,-87.726737,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.720848,-87.666014,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.720848,-87.666014,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
42.006858,-87.675919,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
42.006858,-87.675919,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.966987,-87.674677,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.966987,-87.674677,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.692555,-87.598865,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.692555,-87.598865,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.918705,-87.752329,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.918705,-87.752329,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.918705,-87.752329,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.919343,-87.694259,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.919343,-87.694259,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.921965,-87.632085,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.688324,-87.676709,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.688324,-87.676709,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.688324,-87.676709,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.801179,-87.679447,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.801179,-87.679447,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.768388,-87.678649,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.731922,-87.677512,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.731922,-87.677512,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.731922,-87.677512,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.731922,-87.677512,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.823065,-87.678378,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.846075,-87.716277,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.846075,-87.716277,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.891118,-87.654491,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.891118,-87.654491,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.843811,-87.686763,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.932094,-87.700117,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.932094,-87.700117,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.836644,-87.677737,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.836644,-87.677737,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.857402,-87.694991,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.94016,-87.794896,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.94016,-87.794896,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.704336,-87.703736,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.682587,-87.707973,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.682587,-87.707973,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.682587,-87.707973,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.944869,-87.832763,1,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.944869,-87.832763,1,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.944869,-87.832763,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.948167,-87.730698,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.948167,-87.730698,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.82561,-87.726549,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.94983,-87.698457,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.822536,-87.666343,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.822536,-87.666343,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.822536,-87.666343,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.953067,-87.776792,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.953067,-87.776792,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.953705,-87.733974,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.953705,-87.733974,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.821582,-87.627796,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.821582,-87.627796,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.821582,-87.627796,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.95469,-87.800991,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.95469,-87.800991,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.95469,-87.800991,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.662014,-87.724608,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.662014,-87.724608,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.837085,-87.729384,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.963976,-87.69181,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.963976,-87.69181,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.964242,-87.757639,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.964242,-87.757639,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.799282,-87.585487,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.799282,-87.585487,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.979243,-87.750938,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.979243,-87.750938,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.801498,-87.763416,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.801498,-87.763416,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.803423,-87.642984,1,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.803423,-87.642984,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.798697,-87.736812,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.797616,-87.797894,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.961743,-87.76007,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.961743,-87.76007,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.984809,-87.728492,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.984809,-87.728492,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.986921,-87.689778,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.986921,-87.689778,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.990284,-87.797127,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.990284,-87.797127,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.991429,-87.747113,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.991429,-87.747113,0,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
41.994991,-87.769279,0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,65.0,75.0,56.5,0.0,29.310000000000002,29.979999999999997,5.55,5.0,6.300000000000001,52.63124923750379
